year,district,office,candidate,party,votes,percentage
2018,19,Governor,Tippetts,L,149184,72.2
2018,19,Lieutenant Governor,Patrick,R,49973,24.2
2018,19,Lieutenant Governor,Collier,D,7464,3.6
2018,19,Lieutenant Governor,McKennon,L,149097,71.9
2018,19,Attorney General,Paxton,R,53678,25.9
2018,20,U.S. Senate,Cruz,R,122491,70.7
2018,20,U.S. Senate,O'Rourke,D,4804,2.8
2018,20,U.S. Senate,Dikeman,L,47541,27.7
2018,20,Governor,Abbott,R,116806,67.9
2018,20,Governor,Valdez,D,7571,4.4
2018,20,Governor,Tippetts,L,51556,29.9
2018,20,Lieutenant Governor,Patrick,R,114307,66.2
2018,20,Lieutenant Governor,Collier,D,6710,3.9
2018,20,Lieutenant Governor,McKennon,L,45469,26.4
2018,20,Attorney General,Paxton,R,121526,70.6
2018,21,U.S. Senate,Cruz,R,119491,40.4
2018,21,U.S. Senate,O'Rourke,D,7846,2.6
2018,21,U.S. Senate,Dikeman,L,177926,60.5
2018,21,Governor,Abbott,R,105643,35.9
2018,21,Governor,Valdez,D,10758,3.7
2018,21,Governor,Tippetts,L,178848,60.5
2018,21,Lieutenant Governor,Patrick,R,104269,35.3
2018,21,Lieutenant Governor,Collier,D,12371,4.2
2018,21,Lieutenant Governor,McKennon,L,170008,57.7
2018,21,Attorney General,Paxton,R,116788,39.6
2018,22,U.S. Senate,Cruz,R,93775,39.4
2018,22,U.S. Senate,O'Rourke,D,5144,2.2
2018,22,U.S. Senate,Dikeman,L,146914,61.9
2018,22,Governor,Abbott,R,84005,35.4
2018,22,Governor,Valdez,D,6238,2.6
2018,22,Governor,Tippetts,L,145429,61.2
2018,22,Lieutenant Governor,Patrick,R,85325,35.9
2018,22,Lieutenant Governor,Collier,D,6822,2.9
2018,22,Lieutenant Governor,McKennon,L,140174,59.1
2018,22,Attorney General,Paxton,R,92432,39.0
2018,23,U.S. Senate,Cruz,R,96899,46.1
2018,23,U.S. Senate,O'Rourke,D,5554,2.6
2018,23,U.S. Senate,Dikeman,L,111408,53.5
2018,23,Governor,Abbott,R,88315,42.4
2018,23,Governor,Valdez,D,8384,4.0
2018,23,Governor,Tippetts,L,114815,54.8
2018,23,Lieutenant Governor,Patrick,R,86749,41.4
2018,23,Lieutenant Governor,Collier,D,7892,3.8
2018,23,Lieutenant Governor,McKennon,L,106945,51.3
2018,23,Attorney General,Paxton,R,95557,45.9
2018,24,U.S. Senate,Cruz,R,119889,40.6
2018,24,U.S. Senate,O'Rourke,D,7469,2.5
2018,24,U.S. Senate,Dikeman,L,179444,61.4
2018,24,Governor,Abbott,R,103409,35.4
2018,24,Governor,Valdez,D,9567,3.3
2018,24,Governor,Tippetts,L,184935,62.8
2018,24,Lieutenant Governor,Patrick,R,100746,34.2
2018,24,Lieutenant Governor,Collier,D,8781,3.0
2018,24,Lieutenant Governor,McKennon,L,171624,58.6
2018,24,Attorney General,Paxton,R,114205,39.0
2018,25,U.S. Senate,Cruz,R,93801,42.0
2018,25,U.S. Senate,O'Rourke,D,4837,2.2
2018,25,U.S. Senate,Dikeman,L,128433,57.8
2018,25,Governor,Abbott,R,87005,39.2
2018,25,Governor,Valdez,D,6591,3.0
2018,25,Governor,Tippetts,L,129380,58.0
2018,25,Lieutenant Governor,Patrick,R,86872,39.0
2018,25,Lieutenant Governor,Collier,D,6714,3.0
2018,25,Lieutenant Governor,McKennon,L,125840,56.5
2018,25,Attorney General,Paxton,R,92390,41.5
2018,26,U.S. Senate,Cruz,R,94741,38.0
2018,26,U.S. Senate,O'Rourke,D,6868,2.8
2018,26,U.S. Senate,Dikeman,L,153852,62.3
2018,26,Governor,Abbott,R,84316,34.1
2018,26,Governor,Valdez,D,8735,3.5
2018,26,Governor,Tippetts,L,157400,63.4
2018,26,Lieutenant Governor,Patrick,R,82999,33.5
2018,26,Lieutenant Governor,Collier,D,7728,3.1
2018,26,Lieutenant Governor,McKennon,L,149878,60.7
2018,26,Attorney General,Paxton,R,90997,36.8
2018,27,U.S. Senate,Cruz,R,91437,40.6
2018,27,U.S. Senate,O'Rourke,D,5924,2.6
2018,27,U.S. Senate,Dikeman,L,135021,60.2
2018,27,Governor,Abbott,R,81722,36.4
2018,27,Governor,Valdez,D,7501,3.3
2018,27,Governor,Tippetts,L,134191,59.7
2018,27,Lieutenant Governor,Patrick,R,82567,36.7
2018,27,Lieutenant Governor,Collier,D,8172,3.6
2018,27,Lieutenant Governor,McKennon,L,128346,57.3
2018,27,Attorney General,Paxton,R,90066,40.2
2018,28,U.S. Senate,Cruz,R,91657,66.0
2018,28,U.S. Senate,O'Rourke,D,3669,2.6
2018,28,U.S. Senate,Dikeman,L,44407,32.2
2018,28,Governor,Abbott,R,85584,62.1
2018,28,Governor,Valdez,D,7769,5.6
2018,28,Governor,Tippetts,L,50672,36.4
2018,28,Lieutenant Governor,Patrick,R,84777,60.9
2018,28,Lieutenant Governor,Collier,D,3762,2.7
2018,28,Lieutenant Governor,McKennon,L,43450,31.5
2018,28,Attorney General,Paxton,R,90036,65.3
2018,29,U.S. Senate,Cruz,R,103193,74.2
2018,29,U.S. Senate,O'Rourke,D,2379,1.7
2018,29,U.S. Senate,Dikeman,L,35539,25.6
2018,29,Governor,Abbott,R,99402,71.6
2018,29,Governor,Valdez,D,3850,2.8
2018,29,Governor,Tippetts,L,36242,26.1
2018,29,Lieutenant Governor,Patrick,R,100057,72.1
2018,29,Lieutenant Governor,Collier,D,2501,1.8
2018,29,Lieutenant Governor,McKennon,L,33456,24.1
2018,29,Attorney General,Paxton,R,103263,74.4
2018,30,U.S. Senate,Cruz,R,160208,78.1
2018,30,U.S. Senate,O'Rourke,D,4241,2.1
2018,30,U.S. Senate,Dikeman,L,41732,20.4
2018,30,Governor,Abbott,R,155191,76.0
2018,30,Governor,Valdez,D,7161,3.5
2018,30,Governor,Tippetts,L,44668,21.8
2018,30,Lieutenant Governor,Patrick,R,155249,75.9
2018,30,Lieutenant Governor,Collier,D,4651,2.3
2018,30,Lieutenant Governor,McKennon,L,40161,19.7
2018,30,Attorney General,Paxton,R,160234,78.5
2018,31,U.S. Senate,Cruz,R,83682,38.5
2018,31,U.S. Senate,O'Rourke,D,6443,3.0
2018,31,U.S. Senate,Dikeman,L,133243,61.7
2018,31,Governor,Abbott,R,75101,34.8
2018,31,Governor,Valdez,D,7585,3.5
2018,31,Governor,Tippetts,L,133298,61.6
2018,31,Lieutenant Governor,Patrick,R,75141,34.7
2018,31,Lieutenant Governor,Collier,D,8036,3.7
2018,31,Lieutenant Governor,McKennon,L,128669,59.5
2018,31,Attorney General,Paxton,R,81309,37.6
2018,32,U.S. Senate,Cruz,R,107757,43.9
2018,32,U.S. Senate,O'Rourke,D,6099,2.5
2018,32,U.S. Senate,Dikeman,L,138474,57.0
2018,32,Governor,Abbott,R,96466,39.7
2018,32,Governor,Valdez,D,7976,3.3
2018,32,Governor,Tippetts,L,141877,58.1
2018,32,Lieutenant Governor,Patrick,R,95222,39.0
2018,32,Lieutenant Governor,Collier,D,7139,2.9
2018,32,Lieutenant Governor,McKennon,L,133773,55.0
2018,32,Attorney General,Paxton,R,103830,42.7
2018,33,U.S. Senate,Cruz,R,42050,23.9
2018,33,U.S. Senate,O'Rourke,D,132820,75.4
2018,33,U.S. Senate,Dikeman,L,1278,0.7
2018,33,Governor,Abbott,R,51548,29.5
2018,33,Governor,Valdez,D,119419,68.3
2018,33,Governor,Tippetts,L,3904,2.2
2018,33,Lieutenant Governor,Patrick,R,44934,25.9
2018,33,Lieutenant Governor,Collier,D,124656,71.7
2018,33,Lieutenant Governor,McKennon,L,4160,2.4
2018,33,Attorney General,Paxton,R,42825,24.7
2018,34,U.S. Senate,Cruz,R,76905,44.2
2018,34,U.S. Senate,O'Rourke,D,95634,55.0
2018,34,U.S. Senate,Dikeman,L,1292,0.7
2018,34,Governor,Abbott,R,90029,52.0
2018,34,Governor,Valdez,D,80736,46.6
2018,34,Governor,Tippetts,L,2424,1.4
2018,34,Lieutenant Governor,Patrick,R,76517,44.8
2018,34,Lieutenant Governor,Collier,D,89801,52.6
2018,34,Lieutenant Governor,McKennon,L,4398,2.6
2018,34,Attorney General,Paxton,R,74060,43.4
2018,35,U.S. Senate,Cruz,R,102050,49.7
2018,35,U.S. Senate,O'Rourke,D,101371,49.4
2018,35,U.S. Senate,Dikeman,L,1960,1.0
2018,35,Governor,Abbott,R,112756,55.1
2018,35,Governor,Valdez,D,88556,43.3
2018,35,Governor,Tippetts,L,3236,1.6
2018,35,Lieutenant Governor,Patrick,R,104102,51.1
2018,35,Lieutenant Governor,Collier,D,95052,46.7
2018,35,Lieutenant Governor,McKennon,L,4571,2.2
2018,35,Attorney General,Paxton,R,99517,48.9
2018,36,U.S. Senate,Cruz,R,139790,61.8
2018,36,U.S. Senate,O'Rourke,D,85148,37.6
2018,36,U.S. Senate,Dikeman,L,1369,0.6
2018,36,Governor,Abbott,R,147284,65.2
2018,36,Governor,Valdez,D,76084,33.7
2018,36,Governor,Tippetts,L,2648,1.2
2018,36,Lieutenant Governor,Patrick,R,137489,61.0
2018,36,Lieutenant Governor,Collier,D,84169,37.4
2018,36,Lieutenant Governor,McKennon,L,3603,1.6
2018,36,Attorney General,Paxton,R,136906,60.9
2018,37,U.S. Senate,Cruz,R,45292,15.7
2018,37,U.S. Senate,O'Rourke,D,240746,83.3
2018,37,U.S. Senate,Dikeman,L,2937,1.0
2018,37,Governor,Abbott,R,59685,20.9
2018,37,Governor,Valdez,D,218187,76.3
2018,37,Governor,Tippetts,L,8178,2.9
2018,37,Lieutenant Governor,Patrick,R,48538,17.0
2018,37,Lieutenant Governor,Collier,D,226833,79.6
2018,37,Lieutenant Governor,McKennon,L,9535,3.3
2018,37,Attorney General,Paxton,R,46170,16.2
2018,38,U.S. Senate,Cruz,R,155020,59.1
2018,38,U.S. Senate,O'Rourke,D,105070,40.1
2018,38,U.S. Senate,Dikeman,L,2009,0.8
2018,38,Governor,Abbott,R,169100,64.6
2018,38,Governor,Valdez,D,88498,33.8
2018,38,Governor,Tippetts,L,4058,1.6
2018,38,Lieutenant Governor,Patrick,R,155679,59.6
2018,38,Lieutenant Governor,Collier,D,100965,38.6
2018,38,Lieutenant Governor,McKennon,L,4700,1.8
2018,38,Attorney General,Paxton,R,153294,58.8
2018,33,U.S. Senate,Cruz,R,126170,72.6
2018,33,U.S. Senate,O'Rourke,D,4692,2.7
2018,33,U.S. Senate,Dikeman,L,46500,27.0
2018,33,Governor,Abbott,R,118154,68.6
2018,33,Governor,Valdez,D,7532,4.4
2018,33,Governor,Tippetts,L,50196,29.0
2018,33,Lieutenant Governor,Patrick,R,118106,68.2
2018,33,Lieutenant Governor,Collier,D,4834,2.8
2018,33,Lieutenant Governor,McKennon,L,43538,25.3
2018,33,Attorney General,Paxton,R,124139,72.0
2018,34,U.S. Senate,Cruz,R,91617,53.7
2018,34,U.S. Senate,O'Rourke,D,5054,3.0
2018,34,U.S. Senate,Dikeman,L,75449,44.7
2018,34,Governor,Abbott,R,84448,50.0
2018,34,Governor,Valdez,D,8870,5.3
2018,34,Governor,Tippetts,L,81748,47.9
2018,34,Lieutenant Governor,Patrick,R,83139,48.8
2018,34,Lieutenant Governor,Collier,D,5643,3.3
2018,34,Lieutenant Governor,McKennon,L,72665,43.0
2018,34,Attorney General,Paxton,R,91273,54.0
2018,35,U.S. Senate,Cruz,R,98304,48.4
2018,35,U.S. Senate,O'Rourke,D,5487,2.7
2018,35,U.S. Senate,Dikeman,L,102769,50.9
2018,35,Governor,Abbott,R,91395,45.2
2018,35,Governor,Valdez,D,7845,3.9
2018,35,Governor,Tippetts,L,104744,51.6
2018,35,Lieutenant Governor,Patrick,R,89643,44.2
2018,35,Lieutenant Governor,Collier,D,8409,4.1
2018,35,Lieutenant Governor,McKennon,L,99631,49.2
2018,35,Attorney General,Paxton,R,97032,48.0
2018,36,U.S. Senate,Cruz,R,84022,37.4
2018,36,U.S. Senate,O'Rourke,D,3913,1.7
2018,36,U.S. Senate,Dikeman,L,140220,62.7
2018,36,Governor,Abbott,R,77740,34.8
2018,36,Governor,Valdez,D,5576,2.5
2018,36,Governor,Tippetts,L,139571,62.2
2018,36,Lieutenant Governor,Patrick,R,78771,35.1
2018,36,Lieutenant Governor,Collier,D,5893,2.6
2018,36,Lieutenant Governor,McKennon,L,136818,61.1
2018,36,Attorney General,Paxton,R,83506,37.3
2018,37,U.S. Senate,Cruz,R,229255,80.6
2018,37,U.S. Senate,O'Rourke,D,9088,3.2
2018,37,U.S. Senate,Dikeman,L,54289,19.3
2018,37,Governor,Abbott,R,214923,76.3
2018,37,Governor,Valdez,D,12299,4.4
2018,37,Governor,Tippetts,L,56262,19.9
2018,37,Lieutenant Governor,Patrick,R,215390,76.3
2018,37,Lieutenant Governor,Collier,D,10581,3.7
2018,37,Lieutenant Governor,McKennon,L,47804,17.0
2018,37,Attorney General,Paxton,R,225212,79.9
2018,38,U.S. Senate,Cruz,R,102041,39.1
2018,38,U.S. Senate,O'Rourke,D,5414,2.1
2018,38,U.S. Senate,Dikeman,L,165045,63.6
2018,38,Governor,Abbott,R,87982,33.9
2018,38,Governor,Valdez,D,6565,2.5
2018,38,Governor,Tippetts,L,162127,62.3
2018,38,Lieutenant Governor,Patrick,R,91250,35.1
2018,38,Lieutenant Governor,Collier,D,6654,2.6
2018,38,Lieutenant Governor,McKennon,L,155423,60.0
2018,38,Attorney General,Paxton,R,99369,38.3
2020,STATE,President,Biden,D,5257513,46.5
2020,STATE,President,Trump,R,5889022,52.0
2020,STATE,President,Jorgensen,L,126212,1.1
2020,STATE,President,Hawkins,G,33378,0.3
2020,STATE,President,Write-In,W,10927,0.1
2020,STATE,U.S. Senate,Cornyn,R,5961643,53.5
2020,STATE,U.S. Senate,Hegar,D,4887309,43.9
2020,STATE,U.S. Senate,McKennon,L,209623,1.9
2020,STATE,U.S. Senate,Collins,G,81753,0.7
2020,STATE,Railroad Commissioner,Castaneda,D,4791167,43.6
2020,1,President,Biden,D,89084,27.5
2020,1,President,Trump,R,230986,71.3
2020,1,President,Jorgensen,L,3087,1.0
2020,1,President,Hawkins,G,694,0.2
2020,1,President,Write-In,W,153,0.0
2020,1,U.S. Senate,Cornyn,R,229999,71.6
2020,1,U.S. Senate,Hegar,D,85313,26.6
2020,1,U.S. Senate,McKennon,L,4613,1.4
2020,1,U.S. Senate,Collins,G,1316,0.4
2020,1,Railroad Commissioner,Castaneda,D,81379,25.5
2020,2,President,Biden,D,125217,39.3
2020,2,President,Trump,R,189106,59.3
2020,2,President,Jorgensen,L,3750,1.2
2020,2,President,Hawkins,G,841,0.3
2020,2,President,Write-In,W,66,0.0
2020,2,U.S. Senate,Cornyn,R,191799,60.8
2020,2,U.S. Senate,Hegar,D,116097,36.8
2020,2,U.S. Senate,McKennon,L,5921,1.9
2020,2,U.S. Senate,Collins,G,1857,0.6
2020,2,Railroad Commissioner,Castaneda,D,113073,36.3
2020,3,President,Biden,D,136806,40.4
2020,3,President,Trump,R,195992,57.8
2020,3,President,Jorgensen,L,4308,1.3
2020,3,President,Hawkins,G,815,0.2
2020,3,President,Write-In,W,909,0.3
2020,3,U.S. Senate,Cornyn,R,199755,60.3
2020,3,U.S. Senate,Hegar,D,123598,37.3
2020,3,U.S. Senate,McKennon,L,6020,1.8
2020,3,U.S. Senate,Collins,G,1944,0.6
2020,3,Railroad Commissioner,Castaneda,D,119204,36.6
2020,4,President,Biden,D,143820,40.4
2020,4,President,Trump,R,207292,58.2
2020,4,President,Jorgensen,L,3654,1.0
2020,4,President,Hawkins,G,782,0.2
2020,4,President,Write-In,W,845,0.2
2020,4,U.S. Senate,Cornyn,R,213326,60.9
2020,4,U.S. Senate,Hegar,D,130012,37.1
2020,4,U.S. Senate,McKennon,L,5446,1.6
2020,4,U.S. Senate,Collins,G,1703,0.5
2020,4,Railroad Commissioner,Castaneda,D,124347,36.1
2020,5,President,Biden,D,117758,41.3
2020,5,President,Trump,R,163933,57.5
2020,5,President,Jorgensen,L,2722,1.0
2020,5,President,Hawkins,G,839,0.3
2020,5,President,Write-In,W,64,0.0
2020,5,U.S. Senate,Cornyn,R,166812,58.7
2020,5,U.S. Senate,Hegar,D,110460,38.9
2020,5,U.S. Senate,McKennon,L,4639,1.6
2020,5,U.S. Senate,Collins,G,2090,0.7
2020,5,Railroad Commissioner,Castaneda,D,109411,38.8
2020,6,President,Biden,D,118557,39.5
2020,6,President,Trump,R,177313,59.0
2020,6,President,Jorgensen,L,3357,1.1
2020,6,President,Hawkins,G,846,0.3
2020,6,President,Write-In,W,325,0.1
2020,6,U.S. Senate,Cornyn,R,179660,60.2
2020,6,U.S. Senate,Hegar,D,110836,37.2
2020,6,U.S. Senate,McKennon,L,5606,1.9
2020,6,U.S. Senate,Collins,G,2093,0.7
2020,6,Railroad Commissioner,Castaneda,D,108164,36.6
2020,7,President,Biden,D,179573,65.6
2020,7,President,Trump,R,90201,32.9
2020,7,President,Jorgensen,L,2971,1.1
2020,7,President,Hawkins,G,854,0.3
2020,7,President,Write-In,W,170,0.1
2020,7,U.S. Senate,Cornyn,R,96916,36.2
2020,7,U.S. Senate,Hegar,D,164802,61.5
2020,7,U.S. Senate,McKennon,L,4360,1.6
2020,7,U.S. Senate,Collins,G,1924,0.7
2020,7,Railroad Commissioner,Castaneda,D,159717,60.6
2020,8,President,Biden,D,119373,41.4
2020,8,President,Trump,R,165356,57.3
2020,8,President,Jorgensen,L,2780,1.0
2020,8,President,Hawkins,G,834,0.3
2020,8,President,Write-In,W,49,0.0
2020,8,U.S. Senate,Cornyn,R,165422,58.2
2020,8,U.S. Senate,Hegar,D,111552,39.3
2020,8,U.S. Senate,McKennon,L,5146,1.8
2020,8,U.S. Senate,Collins,G,1894,0.7
2020,8,Railroad Commissioner,Castaneda,D,109757,39.1
2020,9,President,Biden,D,103239,46.7
2020,9,President,Trump,R,115023,52.0
2020,9,President,Jorgensen,L,2041,0.9
2020,9,President,Hawkins,G,684,0.3
2020,9,President,Write-In,W,6,0.0
2020,9,U.S. Senate,Cornyn,R,113167,52.4
2020,9,U.S. Senate,Hegar,D,96773,44.8
2020,9,U.S. Senate,McKennon,L,3994,1.9
2020,9,U.S. Senate,Collins,G,1911,0.9
2020,9,Railroad Commissioner,Castaneda,D,98563,46.1
2020,10,President,Biden,D,144389,41.7
2020,10,President,Trump,R,195630,56.5
2020,10,President,Jorgensen,L,4801,1.4
2020,10,President,Hawkins,G,803,0.2
2020,10,President,Write-In,W,747,0.2
2020,10,U.S. Senate,Cornyn,R,201159,58.9
2020,10,U.S. Senate,Hegar,D,132517,38.8
2020,10,U.S. Senate,McKennon,L,6464,1.9
2020,10,U.S. Senate,Collins,G,1656,0.5
2020,10,Railroad Commissioner,Castaneda,D,125629,37.4
2020,11,President,Biden,D,101157,34.2
2020,11,President,Trump,R,190043,64.2
2020,11,President,Jorgensen,L,3679,1.2
2020,11,President,Hawkins,G,664,0.2
2020,11,President,Write-In,W,337,0.1
2020,11,U.S. Senate,Cornyn,R,189995,65.1
2020,11,U.S. Senate,Hegar,D,94626,32.4
2020,11,U.S. Senate,McKennon,L,5581,1.9
2020,11,U.S. Senate,Collins,G,1481,0.5
2020,11,Railroad Commissioner,Castaneda,D,91436,31.7
2020,12,President,Biden,D,118539,40.4
2020,12,President,Trump,R,170097,57.9
2020,12,President,Jorgensen,L,3867,1.3
2020,12,President,Hawkins,G,869,0.3
2020,12,President,Write-In,W,155,0.1
2020,12,U.S. Senate,Cornyn,R,173532,59.7
2020,12,U.S. Senate,Hegar,D,109215,37.5
2020,12,U.S. Senate,McKennon,L,6152,2.1
2020,12,U.S. Senate,Collins,G,2004,0.7
2020,12,Railroad Commissioner,Castaneda,D,104709,36.4
2020,13,President,Biden,D,81298,27.1
2020,13,President,Trump,R,213356,71.2
2020,13,President,Jorgensen,L,3952,1.3
2020,13,President,Hawkins,G,850,0.3
2020,13,President,Write-In,W,191,0.1
2020,13,U.S. Senate,Cornyn,R,212665,71.9
2020,13,U.S. Senate,Hegar,D,75370,25.5
2020,13,U.S. Senate,McKennon,L,6105,2.1
2020,13,U.S. Senate,Collins,G,1807,0.6
2020,13,Railroad Commissioner,Castaneda,D,71589,24.5
2020,14,President,Biden,D,118853,37.2
2020,14,President,Trump,R,195562,61.3
2020,14,President,Jorgensen,L,3728,1.2
2020,14,President,Hawkins,G,759,0.2
2020,14,President,Write-In,W,328,0.1
2020,14,U.S. Senate,Cornyn,R,195141,62.0
2020,14,U.S. Senate,Hegar,D,112010,35.6
2020,14,U.S. Senate,McKennon,L,5840,1.9
2020,14,U.S. Senate,Collins,G,1847,0.6
2020,14,Railroad Commissioner,Castaneda,D,108919,35.0
2020,15,President,Biden,D,109872,48.3
2020,15,President,Trump,R,115267,50.7
2020,15,President,Jorgensen,L,1440,0.6
2020,15,President,Hawkins,G,788,0.3
2020,15,President,Write-In,W,63,0.0
2020,15,U.S. Senate,Cornyn,R,109824,50.3
2020,15,U.S. Senate,Hegar,D,101316,46.4
2020,15,U.S. Senate,McKennon,L,4512,2.1
2020,15,U.S. Senate,Collins,G,2552,1.2
2020,15,Railroad Commissioner,Castaneda,D,104955,48.9
2020,16,President,Biden,D,165477,67.0
2020,16,President,Trump,R,77565,31.4
2020,16,President,Jorgensen,L,2487,1.0
2020,16,President,Hawkins,G,1307,0.5
2020,16,President,Write-In,W,0,0.0
2020,16,U.S. Senate,Cornyn,R,73823,30.8
2020,16,U.S. Senate,Hegar,D,152919,63.7
2020,16,U.S. Senate,McKennon,L,7638,3.2
2020,16,U.S. Senate,Collins,G,5603,2.3
2020,16,Railroad Commissioner,Castaneda,D,148872,63.0
2020,17,President,Biden,D,131507,41.4
2020,17,President,Trump,R,180018,56.7
2020,17,President,Jorgensen,L,4448,1.4
2020,17,President,Hawkins,G,837,0.3
2020,17,President,Write-In,W,639,0.2
2020,17,U.S. Senate,Cornyn,R,181163,58.2
2020,17,U.S. Senate,Hegar,D,122145,39.2
2020,17,U.S. Senate,McKennon,L,6225,2.0
2020,17,U.S. Senate,Collins,G,1875,0.6
2020,17,Railroad Commissioner,Castaneda,D,115807,37.8
